id,smiles,true
CHEMBL3809276,C(C[C@@H]1NC(=O)NC1)(C)C,-3.4683185756
CHEMBL3809568,n1n2c(nnc1N)nnc2,-0.3035569244
CHEMBL3819561,N1CC(=O)N(c2c1cccc2)C,-3.019070453
CHEMBL3818072,C1(=O)N[C@H](C(=C(N1)C)C(=O)OC)CC,-2.1845660278
CHEMBL3823050,n1ccc(nc1)c1c(c(cs1)C)C,-1.8352021742
CHEMBL3823609,C1=C2C(=O)O[C@H]3[C@]2([C@@H](C[C@@H]1C)CC3)O,-1.6596771601
CHEMBL3822650,CC(C)(C1=CC(=O)C(=CC1=O)NC)C,-0.3999222787
CHEMBL3824371,C1=NC=C[C@@H](N1)c1ccc(s1)CC,-2.665662212
CHEMBL3824395,C1=CN=CN[C@H]1c1c(C)sc(c1)C,-2.8009122005
CHEMBL3827530,n1ccc(n2c1nnn2)c1ncccc1,-0.9698885747
CHEMBL3884698,c1n(c(c2c3c(CCc12)cno3)C)C,-2.7643046545
CHEMBL3884735,C(=O)CC(OC)(OC)C,-2.2550828694
CHEMBL3884915,c1(=O)c2c(c(n[nH]1)C(=O)NN)cn[nH]2,-1.5118928685
CHEMBL3885444,C(=O)(/C(=C/C(=O)O)/Br)O,-0.4007267972
CHEMBL3893497,CCC=C=CCN,-2.9661103131
CHEMBL3893760,O=c1cc([nH]nc1O)CCC1CC1,-2.1124256917
CHEMBL3895575,CC1(C=CC(=O)[C@H](C1)C(=O)OC)C,-2.0210209783
CHEMBL3896348,[C@H]1([C@H]([C@@H](O)c2n1nnn2)O)[C@H](O)C,-2.4407306263
CHEMBL3898976,c1cnc2c(c1)N[C@H](CN2)C,-2.7841703897
CHEMBL3899142,NC/C=C/CN,-3.3237630639
CHEMBL3900919,c1(cnc(c(c1)OC(=O)C)OC)C,-2.8971344092
CHEMBL3901493,c1cnc2c(c1)N[C@@H](C(=O)N2C)C,-2.7229734367
CHEMBL3901947,Cc1ccc(C)[nH]1,-3.910696963
CHEMBL3907342,C1=CC(=O)/C(=C/C(C)C)/[C@@H]1C,-1.615828858
CHEMBL3910415,O=C1N[C@H]2[C@@H](N=CN2)C(=O)N1,-2.5622417009
CHEMBL3914082,O=c1[nH]nc(c2c1[nH]c(=O)c(=O)[nH]2)O,-1.3053275772
CHEMBL3914959,c1(=O)c(cc2ccccc2o1)N=[N+]=[N-],-1.3860064475
CHEMBL3917651,n1o[n+](c(c1[N+](=O)[O-])C)[O-],0.1606833386
CHEMBL3918094,N1N(C(=S)N[C@@H]1C)c1ccccc1,-2.3863951094
CHEMBL3918706,CC1(C=C(C(=O)OC)C(=O)[C@@H](C1)C)C,-1.5363173999
CHEMBL3920741,S=C1[C@@H]2C(=NC=N1)NC=N2,-0.6861340383
CHEMBL3926465,c1ccc2c(c1)n(nc(n2O)N)O,-3.2823492961
CHEMBL3929571,C=Cn1ccnc1,-2.8449140132
CHEMBL3931383,Oc1n[nH]c(=O)c2c1nccn2,-1.0243308127
CHEMBL3932582,c1cnc2c(c1)N[C@@H](C(=O)N2)CO,-2.7578525794
CHEMBL3933368,CCCCc1nc(C=O)c(Cl)[nH]1,-1.8417651112
CHEMBL3934582,c1(=S)[nH]c(=S)cc[nH]1,-1.5180439531
CHEMBL3935371,c1ccc(cc1)N[C@@H]1CC(=O)C=C1,-1.7858462671
CHEMBL3940666,C(=N)(N(CC)N=O)N[N+](=O)[O-],-1.1928053113
CHEMBL3941462,c1ccc2c3c1c(=O)[nH]c3ccc2CN,-1.4068114158
CHEMBL3942085,Clc1nnc(C)c2c1ncn2C,-2.3801360717
CHEMBL3943847,c1cnc2c(c1)nc(c(=O)[nH]2)C,-1.4050019955
CHEMBL3948172,[C@@]12(CCC[C@H](O1)C)O[C@@H](C=CC2=O)O,-1.3320809493
CHEMBL3948536,O=C1[C@@H]2C(=NC=N2)NCN1,-2.5050907212
CHEMBL3949907,c1(nc(ccn1)SC)SC,-2.1443377851
CHEMBL3950154,C1=C(C(=O)C[C@@H]([C@@H]1O)C(C)C)C,-1.6625690844
CHEMBL3954367,C1C[C@@H]2[C@H]3[C@@]([C@H]1O2)(C(=O)NC3=O)C,-2.5310572585
CHEMBL3961635,N1(C(=NCc2ccccc12)N)CCC,-3.3321961159
CHEMBL3965645,N1(C(=O)C(=O)c2ccccc12)CC#C,-0.5052599567
CHEMBL3966869,CC1(C=CC(=O)[C@](C1)(C(=O)OC)C)C,-2.0827756621
CHEMBL3967505,N(C(=S)[S-])CCN(C)C,-3.0920490477
CHEMBL3974304,C1=CC=CC(=C2NCCCN2)C1=S,-2.0442908287
CHEMBL3975314,Oc1c2c(nn[nH]2)c(OCC)nn1,-1.8265539492
CHEMBL3975349,CC1(C)CC[C@H](O)C(=C1)C(=O)OC,-2.056338214
CHEMBL3976159,Cc1c[nH]c(C)c1,-3.9303863344
CHEMBL3976562,OCCCCc1[nH]nc(O)c(=O)c1,-2.0681920129
CHEMBL3977487,Nc1c2c(n[nH]n2)ncn1,-1.7351696676
CHEMBL3977756,c1(ncnc(c1)n1nccc1)CCC,-2.1435661375
CHEMBL3982678,CC#CCCN,-3.2563380593
CHEMBL3983345,c1(ncc([nH]1)[N+](=O)[O-])C(=O)NC,-0.3718889918
CHEMBL3984371,CC1(C=CC(=O)C(=C1)C(=O)OC)C,-1.3803954029
CHEMBL3984577,c1(=O)c(ccc(o1)[C@H](C)CC)C,-1.8693054123
CHEMBL3988815,c1(ccnc(n1)Cl)N[C@H](CO)C,-2.3627830431
CHEMBL3989888,C1(CCCCC1)/C(=C/C(=O)O)/C,-2.0934243618
CHEMBL3991125,C(=N\N=C(N)N)/c1cc(cc(c1)O)O,-2.1515938998
CHEMBL4060616,c1cc(c2c(n1)[nH]cc2C#N)Cl,-2.1539124555
CHEMBL4061137,C1CC(=C[C@H]1c1ccccc1)C(=O)O,-1.8852134451
CHEMBL4061749,c1(c([nH]c(=O)n(c1=O)O)N)C(=O)N,-2.3893888544
CHEMBL4062739,C1(=O)C=C[C@H](O[C@@H]1CO)OCCC,-1.2763056949
CHEMBL4063134,c1cc(c2c(c1)c(cc[nH+]2)C)[S-],-1.3222930874
CHEMBL4065269,c1c2c(cc3c1[nH]c(=O)[nH]3)no[n+]2[O-],-0.8964821693
CHEMBL4065457,s1cncc1[N+](=O)[O-],-0.254617165
CHEMBL4065554,C(=C\C/C=C/CCC)/C=O,-1.73202728
CHEMBL4065995,C(=O)(/C(=N/O)/C(F)(F)F)O,-0.7855903966
CHEMBL4066162,c1cc(cc2c1sc([n+]2CC)C)C,-1.5488608967
CHEMBL4068791,N1(N=NC(=O)C1)CC(C)C,-1.2007926238
CHEMBL4068909,c1nc2n(ncc2C#N)c2c1cccn2,-1.2195030214
CHEMBL4069426,[C@H]12CC/C(=N/C(=S)N)/[C@H](O1)OC2,-1.6609843711
CHEMBL4069573,c1cc(=S)c2c([nH]1)cccn2,-1.4187765775
CHEMBL4070432,C/C=C/C=C/C(=O)C[C@H](CCO)OC,-1.4400024011
CHEMBL4072716,[S@@](=N)(=O)(c1ccccc1)C,-2.3197369976
CHEMBL4072787,c1sc(nc1)CO[C@H]1CNCC1,-2.598883822
CHEMBL4072960,c1cc(cc2c1n(c(=O)s2)C)N,-2.9154545674
CHEMBL4073096,C1C[C@@H](C2=C1C(=O)NC2=O)OC(=O)C,-0.6573929776
CHEMBL4074107,c1c(cc2c(c1O)CNC2=O)O,-2.200122649
CHEMBL4074233,C/C=C/CCC(=O)C[C@H](CCO)O,-2.4032940325
CHEMBL4074305,n1(cc(nc1)NC(=O)C1CCC1)CC,-3.2053229248
CHEMBL4075341,[n+]1(cc(c(cc1C)C)C(=O)N)C,-1.5272139358
CHEMBL4076556,n1n(nc2c1cccc2[N+](=O)[O-])CC,-0.3681647412
CHEMBL4076736,C1[C@H]([C@H]2[C@H](O1)[C@H](CO2)O[N+](=O)[O-])O,-0.6630892021
CHEMBL4077385,c1c(ccc(c1)C)C1=NCCO1,-2.4234013206
CHEMBL4077968,C1C(=O)C(=C)[C@]2([C@H]1CC[C@@H]2CO)O,-1.5178627121
CHEMBL4078985,c1ccc2c(c1)[nH]nc2c1ncccc1,-2.1343660625
CHEMBL4080116,c1ccc2c(c1)ON1[C@@H]2C(=O)OCC1,-2.6475760089
CHEMBL4081074,c1(noc(c1)O)CCC(C)C,-2.8397054206
CHEMBL4081369,C(=O)([C@H]([NH3+])[C@H](O)c1cccnc1)[O-],-2.6658333376
CHEMBL4081884,n1c(=O)[nH]c2c(c1N/N=C/C)cn[nH]2,-2.3225267087
CHEMBL4081971,C(#CC(=O)C)C=C,-1.2862903223
CHEMBL4082018,c1(noc(c1)O)c1c(cccc1)Cl,-2.3283652663
CHEMBL4082213,C(=C\c1ncoc1)(/C(=O)OCC)\C#N,-0.9221049769
CHEMBL4082482,c1(C(=O)Nc2cscn2)cnco1,-1.8913311397
CHEMBL4082816,c1(ccccc1N(CC)CC)SC,-3.0929151049
CHEMBL4083010,c1cc(c2c(c1)ccc([nH+]2)C)[S-],-1.3045472686
CHEMBL4084029,c1cccc(c1)c1cc(n(n1)C)N,-2.6910938328
CHEMBL4084232,c1([nH]c(c(c1C(=O)C)C)C(=O)N)C,-2.5657308765
CHEMBL4084956,c1cc(c2c([n+]1CC)ccc(c2)F)C,-1.0213603543
CHEMBL4085433,C1CC(=CC1=O)/C=C/C(=O)OC,-0.9259092683
CHEMBL4085512,C(=C)(C=O)CC,-1.6392741882
CHEMBL4086262,C#CC(=O)OC,-1.9475040516
CHEMBL4086555,N[S@@]1(=O)=NC(=O)c2ccccc12,-1.6002352762
CHEMBL4087143,c1(=O)nc2c(cn[nH]2)c2n1nc[nH]2,-2.2789411696
CHEMBL4087698,O1C(=O)C=C(O)C1,-2.4129160088
CHEMBL4089684,C1[C@@H](N(C(=N1)N)Cc1cnccc1)C,-2.5314173018
CHEMBL4089706,c1cc[nH]c1N,-3.8394472118
CHEMBL4090088,c1c(nc2n(c1C)ncc2C(=O)C)C,-2.0837600496
CHEMBL4090660,C1C[C@@]2(C(=O)O)[C@@H]([C@H]1O)C2,-2.857052991
CHEMBL4090954,C(=C\c1ccoc1)(/C(=O)NCC)\C#N,-1.3095710453
CHEMBL4090968,[C@@H]12C=C/C(=N/C(=S)N)/[C@@H](O1)OC2,-1.1765397359
CHEMBL4091051,C1=C(C(=O)C=CC1=O)C1CCCC1,-0.0332910583
CHEMBL4091121,c1cccc2c1n(c([n+]2C)C)CC,-2.1997999139
CHEMBL4092222,C(=C)C(=O)CCC,-1.6334842226
CHEMBL4093125,O(P(=O)(CCN=C=S)OC)C,-1.8560497736
CHEMBL4093233,n1(ncc(c(c1=O)Cl)NC)C,-1.9050178553
CHEMBL4094027,C(#CC(=O)OCC)C,-2.0820370944
CHEMBL4094090,c1(C(=O)Nc2ncc[nH]2)nccs1,-1.4273070401
CHEMBL4095091,c1ccc(c(c1)C=C1CCCCC1)C#N,-2.1275532154
CHEMBL4095207,c1(noc(=O)[nH]1)CCC(C)C,-2.9072902382
CHEMBL4095390,n1(c(=O)[nH]c(=O)cc1N)CC,-2.7241083241
CHEMBL4095885,c1(sc(c(c1)C(=O)OC)N)C,-2.546950723
CHEMBL4095944,C1CC(=C([C@H]1O)C)C(=O)O,-1.9764648729
CHEMBL4096381,CC1(C)OC(=C2C(=NOC2=O)C1)C,-1.5347873145
CHEMBL4096411,C1(=O)NC(=O)[C@@H]2[C@@H](N1)N=CC2,-3.0367444304
CHEMBL4096661,C1(=CC([C@H](C1)C)(C)C)C,-3.6945075863
CHEMBL4099389,c1(ccc2c(c1)C[C@@H](O2)C(=C)C)C=O,-1.7442650035
CHEMBL4099976,C(=C\C)/C(=O)C,-1.855592611
CHEMBL4102569,c1ccc(c(n1)C#Cc1ccccc1)C,-1.9208669824
CHEMBL4102618,C1=C[C@H](C[C@@H]1O)n1ccc(=O)[nH]c1=O,-2.0171484902
CHEMBL4103130,C(CCN(C)C)Nc1occc1,-3.3824340531
CHEMBL4104469,[C@@H]1([C@H](O[C@@H]2[C@@H]1OC(=O)C2)CCl)O,-2.5032664202
CHEMBL4104518,CC1(C)[C@@H]2CC(=O)[C@]1(C[C@@H]2O)C,-2.5968907587
CHEMBL4104772,c1ccc2c(c1)[n+](c(c([n+]2[O-])C)C)[O-],-0.9797364758
CHEMBL4116119,C(=C\C)(/C(=O)OC)\CSC(=N)N,-2.0387665635
CHEMBL4116169,c1cccc2c1CC[N@+]1([C@@H]2CCC1)C,-2.9852318314
CHEMBL4116483,[n+]1(onc(c1C#N)CN(CC)C)[O-],-0.7509305555
CHEMBL4116583,c1c(cc2c([n+]1C)ccc(c2)F)N,-0.9672997728
CHEMBL4116856,[n+]1(nn(cc1CO)CCCC)C,-1.6807668888
CHEMBL4117045,c1(ccc2c([n+]1C)c(ccc2)C)C,-1.0341125338
CHEMBL4117303,[n+]1(onc(c1C)OCCN(C)C)[O-],-1.5479516717
CHEMBL4125685,CC(=CC(=O)NC(=N)N)C,-2.1657700269
CHEMBL4125713,[C@@H]12CO[C@@H](C(=O)C(=C1)F)O2,-1.2168911913
CHEMBL4125802,c1ccc(c2n1cc(n2)c1occc1)N,-2.7311119045
CHEMBL4126909,O=C1CO[C@H](C=C1F)COC(=O)C,-1.356869749
CHEMBL4126946,O=C1CO[C@H]([C@H](O)C1)CO,-2.4309384958
CHEMBL4127212,C1/C(=C\2/C(=O)NN=C2C)/NCCCC1,-2.2216719151
CHEMBL4127299,[C@H]1([C@H]([C@H](C=C(C1=O)CO)O)O)Cl,-1.2386052334
CHEMBL4127699,O=C1CO[C@H](C=C1)CO,-1.5566742543
CHEMBL4128471,n1nc(oc1[C@@H](N)c1ccccc1)C,-3.0745318519
CHEMBL4128681,c1cc(n2c(c1)[nH+]c(c2)C(=O)[O-])C,-1.8851052491
CHEMBL4129096,c1(c(cccc1N1CCCCC1)F)N,-3.2496234702
CHEMBL4129653,C1(=C(C(=CC(=O)C1=O)CO)O)Cl,0.15062246
CHEMBL4159044,o1c(c(cn1)C1CCCCC1)N,-3.0494061018
CHEMBL4159938,c1cc(ccc1)c1sncc1N,-2.1334367949
CHEMBL4160105,c1c(c(c(=O)[nH]c1C)O)C(=O)O,-1.3232756861
CHEMBL4162109,c1cc(ccc1)c1oncc1N,-2.2115073297
CHEMBL4163220,c1cnc2c(c1)nc(n(c2=O)O)C,-1.6907836957
CHEMBL4163695,c1c(c(c2c(c1)cccn2)[N+](=O)[O-])N,-0.8672769618
CHEMBL4163876,n1c(cn(n1)c1ccc(cc1)O)C=O,-1.629004742
CHEMBL4164696,N1([C@H](CCc2cc(ccc12)F)C)C=O,-2.8998321242
CHEMBL4166933,N1C(=O)[C@H](CC(=N1)C)N1CCOCC1,-2.7223986387
CHEMBL4167174,o1c(c(c(=O)cc1C)O)C(=O)N,-1.3544821641
CHEMBL4167381,N1(C(=O)C(C(=O)N(C1=O)C)C(=O)C)C,-1.9220865561
CHEMBL4168041,[nH]1c(ccc1N)C(=O)OCC,-2.4683559615
CHEMBL4168262,n1c(c(c(cc1)O)O)c1n[nH]nn1,-2.0771016707
CHEMBL4168887,c1(c(cc2c(c1)C(=O)O[C@@H]2CC)O)O,-2.0915849217
CHEMBL4169707,c1ccc2c3c1ccc(c3C(=O)C=C2)N,-1.3018179846
CHEMBL4170015,C1(=O)NC(C=C1C)(C)C,-2.4470202972
CHEMBL4170344,o1c(c(cn1)c1cc(ccc1)Cl)N,-2.7607659578
CHEMBL4170644,c1cccc(c1)c1cc2c(cc1)cn[nH]2,-2.2915940524
CHEMBL4170746,[nH]1c(c(c(=O)cc1C)O)C(=O)O,-1.4521665443
CHEMBL4170899,c1cc(ccc1)C([N+](=O)[O-])[N+](=O)[O-],-0.3164665581
CHEMBL4171599,o1c(c(c(=O)cc1C)O)c1occn1,-1.4249119131
CHEMBL4171780,c1(c(cc2c(c1O)oc(=O)cc2)O)O,-1.5638131961
CHEMBL4172056,C(CO[N+](=O)[O-])O,-0.6440979745
CHEMBL4172681,n1c(nc(N(C)C)c2c1[nH]cn2)N,-2.8710279992
CHEMBL4173433,N1C(=O)NC(=O)C(=C(NN)C)C1=O,-1.9140097504
CHEMBL4173821,C(=O)(N)[C@@H]1[C@@H](C(=O)CCCCCC)O1,-2.1895902653
CHEMBL4174079,[C@@H]1(CCN2[C@H]1C(=CC2)CN=[N+]=[N-])O,-1.6354272247
CHEMBL4174171,n1c(c(c(=O)[nH]c1C)O)C(=O)O,-1.223118717
CHEMBL4174296,[C@H]1(C=C(CC[C@@H]1C(C)C)C=O)O,-1.6279960689
CHEMBL4175233,c1cc(ccc1)C([N+](=O)[O-])([N+](=O)[O-])C,-0.3907466997
CHEMBL4177220,C1C(NC(=O)C=C1C)(C)C,-2.3259813873
CHEMBL4177244,o1c(c(cn1)n1ncc(c1)C)N,-2.7910108174
CHEMBL4203689,C(C/C=C\1/C(=O)O[C@H]([C@@H]1O)C)CCC,-1.8012591836
CHEMBL4204088,C1=C(C(=O)C=C(C1=O)N(C)C)C,-0.4470099179
CHEMBL4204143,n1(cccc1)[C@@H]1C(=O)O[C@H](C1)CC#C,-2.4147047003
CHEMBL4204389,c1(cnc2c(c1Cl)cc[nH]2)C,-2.4056452305
CHEMBL4204564,n1nccc2cccc(c12)O,-1.4157998217
CHEMBL4204652,c1(ccc2c(c1O)C(=O)C2)C(C)C,-1.8262407451
CHEMBL4205076,c1(occc1)C(=O)n1c(cc(n1)C)C,-1.593151901
CHEMBL4207335,c1cc(c2c(c1)O[C@@H]([C@@H](C2=O)O)C)O,-1.5076581157
CHEMBL4207910,n1(nc(cc1C)C(=O)CC(=O)C)C,-1.8350116906
CHEMBL4208915,N(c1[nH]cnc1C(=O)N)/N=N/C1CC1,-2.4257332925
CHEMBL4209202,[C@@H]1(C(=CC(=O)[C@H]2[C@@H]1O2)OC)O,-1.6576168059
CHEMBL4209572,c1ccnc2c1CC[C@H]1N2CCNC1,-2.7739204838
CHEMBL4210168,FC(F)(C(c1onc(c1)N)(C)C)F,-2.7901569335
CHEMBL4210777,c1ccc2c(c1)O/C(=C/CCC)/C2=O,-1.1706822979
CHEMBL4212090,Nc1cc(ccc1)C#C,-2.4636656034
CHEMBL4214128,c1(c(cc2c(c1)nsn2)C#C)N,-1.1277478003
CHEMBL4214263,N1=C(S[C@H]([C@@H]1CO)C)c1ccco1,-2.0387908129
CHEMBL4214452,c1c(c(cc(c1O)C(C)(C)C)O)C,-3.1973270927
CHEMBL4215922,C1=C[C@]2([C@@H](CC1=O)OC(=O)C2)O,-1.4249288051
CHEMBL4215959,C1[C@H](OC(=O)C=C1OC)CO,-2.1910972612
CHEMBL4216165,CC1(C)C[C@H](C[C@]2(C1=CC(=O)O2)C)O,-2.1573483152
CHEMBL4217651,n1nc(sc1SC)n1cccc1,-2.09971091
CHEMBL4218043,C(=O)(c1c(cc(nc1)OC)C)N,-2.3827707447
CHEMBL4218714,O1CC(C1)(O)CCc1ccccc1,-3.12874521
CHEMBL4218865,C1=CC(=O)C(=C(C1=O)C)N(C)C,-0.1647905796
CHEMBL4225253,c1n(cc(n1)c1cscn1)C,-2.7101367366
CHEMBL4227850,[nH]1[nH]c(=O)cc1,-2.6013478631
CHEMBL4238251,C1(=C([C@H](OC1=O)OC)Cl)Cl,-1.2715673238
CHEMBL4241245,n1n[nH]c2c(c1=O)c(c[nH]2)C(=O)N,-1.2358258316
CHEMBL4241564,C=CC(=O)N1C(=O)C=CCC1,-1.693332727
CHEMBL4243130,C1(=O)CCC(=O)n2c3c1cccc3cc2,-1.5993205699
CHEMBL4246026,C1C[C@H](NC1=O)C(=O)NCCCC,-3.4320920629
CHEMBL4247833,C1(=O)C(=O)[C@@H]([C@@H]2N1CCC2)CC=C,-1.1866402408
CHEMBL4277384,c1(=O)c(nn([n-]1)C)CC[NH3+],-3.066727502
CHEMBL4277608,Oc1c(ncc2c1cccc2)C(=O)O,-1.5791146888
CHEMBL4280107,C(#N)CN(CC#C)CC#C,-2.8803638701
CHEMBL4281139,c1cccc2c1n(c(=O)c(=O)n2C)C,-1.6619039127
CHEMBL4284856,c1(cc(ccn1)/C(=[S+]/[O-])/N)CC,-1.2240533436
CHEMBL4285336,c1(=O)c(ns[n-]1)CC[NH3+],-2.5610386152
CHEMBL4285930,c1cnc2c(c1)c(cn2C(=O)C)C#N,-1.8657728445
CHEMBL4286526,n1cnc2c(n1C)n[nH]c2=O,-0.3595121816
CHEMBL4287885,c1c(oc(c(c1=O)O)[C@H](O)CCC)C,-2.0644283173
CHEMBL4288645,c1c(c(sc1Cl)Cl)C(=O)O,-1.5484593916
CHEMBL4292098,C1[NH2+]CCC(C1)n1ncc(=O)[n-]1,-2.9852948839
CHEMBL4293219,c1c(=O)[nH]cc[n+]1[O-],-1.1585736015
CHEMBL4293459,c1c(cc(cc1C(=O)N)O)O,-2.0427856578
CHEMBL4293738,CC(=O)N[C@H](C(=O)OC)CSC,-3.0983399753
CHEMBL4293750,c1c(=O)[nH]cc([n+]1[O-])CC,-1.2616479749
CHEMBL4294140,n1c(nc(c(c1Cl)C)Cl)N,-2.0909432499
CHEMBL4294420,C1NCCC(C1)n1nnc(c1)O,-2.8241879011
CHEMBL4294807,CC(C)N(Cc1c([O-])ccc[nH+]1)C,-2.0055565214
CHEMBL4296830,O1C(=O)/C(=C/2\OC[C@@H](C2)C)/[C@H](C1)C,-2.2854036327
CHEMBL4296831,s1c2CCCc2n(c1=O)C,-2.8325160961
CHEMBL4296844,O=C1C(=C/C(=N\OC)/C(=C1C)C)C,-0.704987267
CHEMBL4296870,c1c/c(=C/[N+](=O)[O-])/n(c(=O)n1C)C,-0.6074733022
CHEMBL4296878,c1c[n+]([O-])c(cc1)S(=O)(=O)CC#N,-1.3624598652
CHEMBL4296879,O=C1CCC[C@H](OC(=O)/C=C/1)C(=O)C,-0.9021939717
CHEMBL4296881,[S-]C1=C(SC)C(=[N+](C)C)C1=O,-1.5418779254
CHEMBL4296925,c1(ccc2c(c1)sc1n2cnn1)C,-2.7649541077
CHEMBL4296926,Cl/N=C\1/C(=N/Cl)/C=CC=C1,-0.4391305855
CHEMBL4296929,N1=C/C(=C/NC(=O)N)/C(=O)N1C,-1.5228144131
CHEMBL4296953,n1c2CCCCc2[nH]c(=O)c1C(=O)N,-1.1919984734
CHEMBL4296956,C(=CCC/C(=C\C(=O)N)/C)(C)C,-2.3899684589
CHEMBL4296976,c1c(c(=O)[nH]cc1Cl)Cl,-1.7508364309
CHEMBL4296982,[C@@H]1(C(=C(C(=N)O1)O)O)c1ccccc1,-2.8381611204
CHEMBL4296996,c1csc(c1)c1n[nH]c(n1)SC,-2.348691008
CHEMBL4297007,O1[C@@](CCC(=C1)C)(/C=N/CC(=C)C)C,-2.9810546072
CHEMBL4297042,n1ccncc1/C=C\c1ccc(cc1)O,-1.8270508619
CHEMBL4297394,C(=O)(C(=C)C#N)OCCC(C)C,-1.2883603724
CHEMBL4297514,C[C@@H]1N=C(N(C)C)NC(=N)N1,-3.4017510996
CHEMBL4297915,o1c(ccc1S(=O)(=O)NO)C,-1.7354459331
CHEMBL4300496,c1cccn2c1nnc2[C@H]1CCCN1,-2.1266216508
CHEMBL4301927,c1cncc(c1C)C#CCN,-2.3847813852
CHEMBL4301928,c1cncc(c1C)c1ccc(o1)CN,-2.3510207899
CHEMBL4303147,C[C@@H]1NC(=O)NC1=O,-2.830963691
CHEMBL4303352,C(=O)(CC[C@@H](C=C)N)O,-2.904557304
CHEMBL4303401,OCc1cncc(F)c1,-2.3096290796
CHEMBL4303634,CC[C@@](O)(CC(=O)N)c1ccccc1,-3.5159066098
CHEMBL4303668,[NH3+][C@H](CN1C=CC(=O)C(=O)C1)C(=O)[O-],-0.9585241108
CHEMBL4303694,Cc1cc(O)n(c2ccccc2)n1,-2.90399568
CHEMBL4436557,c1ccnc2c1C(=O)C(=CC2=O)N,-0.3438321145
CHEMBL4436742,n1c(c2c([nH]c1=S)n[nH]c2)N,-1.9640478115
CHEMBL4437180,c1cc2c(cc1)ccn1c2cnc1,-2.4748017135
CHEMBL4437567,[nH]1c(nc2c(c1=O)c([nH]c(=O)n2)N)N,-2.2791353054
CHEMBL4438873,O=S(=O)(/C=C/c1cscc1)F,-1.1794827199
CHEMBL4438996,c1sc(c(c1)n1cccc1)C=O,-1.3707905159
CHEMBL4439028,C1(Nc2nccc3c2c(n[nH]3)C)CC1,-2.8505391725
CHEMBL4440058,c1c(nc(cc1)C)NC(=O)NCCC,-2.6055095496
CHEMBL4440453,c1(cncc(c1)C=O)Br,-1.226808899
CHEMBL4441073,C1=C(C[C@H]([C@H]([C@@H]1C)CO)C)C,-3.6598973393
CHEMBL4443406,C1(=O)OCC[C@H]2C1=C(C[C@@H]2O)C,-2.0046042063
CHEMBL4443943,[s@]1(=O)[nH]c(=O)cc1c1ccccc1,-0.9493747913
CHEMBL4444883,c1(cnc(c(c1[N+](=O)[O-])C)CO)C,-0.62898005
CHEMBL4445039,CC1(C)CCC=C([C@@H]1/C=C/[C@H](O)C)C,-3.4399272585
CHEMBL4445966,C1N(C(=O)CC1=O)CCCC#C,-2.2617832526
CHEMBL4446077,C1(=O)N([C@H](CN1)C)C,-3.4551540709
CHEMBL4447973,C(=C(C(=O)O)F)(C)C,-2.0068604927
CHEMBL4448748,CC(=O)C(=CN(C)C)C(=O)C,-1.9456191333
CHEMBL4451771,C1CCC[C@@H](C1=O)C(=O)C(F)(F)F,-1.545290843
CHEMBL4452515,C1N[C@H](c2c(C1)[nH]cn2)c1ccco1,-3.6251143676
CHEMBL4452537,C[C@@](O)(CCC=C(C)C)C=C,-3.29158832
CHEMBL4453200,n1c(ccc(c1)[C@H]1CN[C@@H](CO1)C)N,-2.7083725038
CHEMBL4455174,C1SCCN(C1)CCN=C=S,-1.9323694087
CHEMBL4455221,C1SC(=[NH+][C@H]1[C@H](C(=O)[O-])C)N,-2.1361144874
CHEMBL4455405,CC1(C)C(=O)N(C(=O)N1)CCO,-2.733934389
CHEMBL4455479,O1C(=O)/C(=C/CCCCC)/[C@H](C1=O)C,-1.6620015944
CHEMBL4455609,c1nc(ncc1C=O)c1sccc1,-1.127931593
CHEMBL4455634,[nH]1c(=O)n(ccc1=O)C(=O)C,-1.7440655592
CHEMBL4457576,C/C(=C\c1cc(C)cc(C)c1)/C#N,-1.7988777845
CHEMBL4458674,C1NC=[NH+][C@@H]1CC(=O)[O-],-2.1338725892
CHEMBL4460108,c1(n(c(cn1)N)CCO)C,-3.6888582154
CHEMBL4460421,[C@H]1(C=CC2=CC(=O)O[C@@H]2C1)O,-1.5326590582
CHEMBL4460769,N1[C@@H](C[C@@H](CC1)O)/C=C/C=C/C,-2.8015526008
CHEMBL4462159,c1(cccc(c1)C=O)OC(F)(F)F,-1.4362539525
CHEMBL4462942,Nc1nc(C)cc(C#CCCC)n1,-1.9756269983
CHEMBL4462996,n1c(sc2n1c(nn2)C)N,-2.2530779863
CHEMBL4463387,c1c(cc2c(c1)c(co2)C)OC,-2.8825279236
CHEMBL4465324,n1ccc2c(c1)c1c(cc2)cnc(n1)N,-1.8520725032
CHEMBL4467537,c1c(c(ccc1)F)C1=CC(=O)NC1=C,-1.3332145687
CHEMBL4467793,c1ccc2c(c1C)[nH]cc2C=O,-1.9488732317
CHEMBL4468337,c1ccc(c(c1)C=O)c1sccc1,-1.5196847088
CHEMBL4469235,C1(C(=CC[C@@H]1CC[C@H](CO)C)C)(C)C,-3.7509139705
CHEMBL4469714,[nH]1nc(nn1)N,-2.3048630928
CHEMBL4470308,c1(ccccc1C=O)c1onc(n1)C,-1.1381909271
CHEMBL4470500,C1(=CC(=C2C(=NC(=O)C=C2)C1=O)N)N,-0.1655277159
