codes,CHG,smiles,pot
CHEMBL216668,0,Cc1cc(O)cc(C)c1/C=C/c1cncc(C(=O)O)c1,-1.67375294878549
CHEMBL2177346,0,CC[C@H]1C[C@@H]1c1cncc(OC[C@@H]2CCN2)c1,-2.55076316949084
CHEMBL2177626,0,NC(=O)N1c2ccccc2C=Cc2cc(F)ccc21,-1.92337776256843
CHEMBL2179083,0,CCN(CC)CCCCNc1nc(C)c(OC)c(C)n1,-2.38748855595369
CHEMBL2179520,0,COc1ccc(C(=O)N2CC3CNCC3C2)cc1,-2.31955040718927
CHEMBL218002,0,CC(C)=CCOc1cc(Nc2nccc(N)n2)ccc1C#N,-2.3667217829487
CHEMBL21900,0,Clc1ccc(/C=N/c2ccc(-c3ncon3)cc2)cc1,-1.49024444318579
CHEMBL219604,0,c1ccc(Cn2ccc3nc(-c4ccccc4)nc-3c2)cc1,-2.01213953821287
CHEMBL219695,0,O=C(O)CCCNC(=O)NC1CCCCC1,-3.47251142574333
CHEMBL219974,0,COC(=O)CCCCCNC(=O)NC1CCCCC1,-3.22757986477288
CHEMBL2203381,0,CN(C)c1ccc(-c2nc3ccc(F)nc3o2)cn1,-2.03257350079298
CHEMBL222693,0,Nc1nc(O)c2ncn([C@H]3CCCC[C@H]3CO)c2n1,-3.13610001558749
CHEMBL2228167,0,O=C1O/C(=C\c2ccc(Cl)cc2)C=C1Cc1ccccc1,-1.17008298861607
CHEMBL2228895,0,CCCOC(=O)c1cccc2nc3cc(N)ccc3nc12,-1.06083525492115
CHEMBL2229507,0,C[C@@]12CCCC(CO)=C1C(=O)O[C@H]2c1ccoc1,-1.84686138434622
CHEMBL223019,0,CO/N=C/C1CC(n2cnc3c(N)ncnc32)C(O)C1O,-2.4491354001197
CHEMBL2234269,0,O=c1[nH]cnc2c(-c3ccccc3)n[nH]c12,-2.00319000229659
CHEMBL2235084,0,Cn1cnc2c3c(Cl)c4ccccc4nc3ccc21,-1.40922698722086
CHEMBL2235450,0,O=C1CCC(=O)N1C(Nc1ccccn1)c1ccccc1,-2.96240095626821
CHEMBL2236347,0,Cc1ccccc1NC(=S)NC(=O)c1ccccc1,-1.64094922334254
CHEMBL2238309,0,CC(C)(C)C1CC(=O)CC(C(C)(C)C)N1C(C)(C)C,-2.7744642331723
CHEMBL224204,0,CCN1CCOc2cc3[nH]c(=O)cc(C(F)(F)F)c3cc21,-1.51163307522614
CHEMBL2251350,0,CCOCCOC(=O)/C(C#N)=C(/C)NCC1CCCO1,-2.09438707835198
CHEMBL2252232,0,O=C1CC(c2cccnc2)Oc2ccccc21,-1.59914470238053
CHEMBL2252403,0,Cc1nnc(COc2cnn(C(C)(C)C)c(=O)c2Cl)o1,-1.54458122701033
CHEMBL2252736,0,O=C(NC(=O)c1csnn1)OC1CCCCC1,-1.43255181710447
CHEMBL225350,0,Cc1ncccc1OC(=O)c1cccs1,-1.63451620935657
CHEMBL2261609,0,Cc1ccc(NC2=C(Cl)C(=O)c3ncccc3C2=O)cc1,-0.14120407993952
CHEMBL2261624,0,Cc1ccc(NC2=CC(=O)c3ncncc3C2=O)cc1,-0.148979132462066
CHEMBL226846,0,COC1=CC(O)=C(C(=O)/C=C/c2ccccc2)C(=O)C1(C)C,-1.24853873172666
CHEMBL2268488,0,COc1ccc(CNC(=O)c2ccc(C)cc2)cc1OC,-2.19600855237917
CHEMBL2269851,0,C[Si](C)(C)CC(O)(Cn1nccn1)c1ccc(F)cc1,-3.54356690056655
CHEMBL2270129,0,CCCC/C=C/Cc1[nH]c2ccccc2c(=O)c1C,-2.13609302160661
CHEMBL2270998,0,CC(=O)N1CCN(Cc2ccc(Cl)nc2)/C1=N/[N+](=O)[O-],-1.0979249511317
CHEMBL2271786,0,CCO/N=C/CCOc1ccc(Cc2ccccc2)cc1,-3.36894468775113
CHEMBL2272160,0,CCC(CC)Cc1ccc(OCCCOC(=O)NC)cc1,-3.79994638605427
CHEMBL2272781,0,Clc1ccc2c(c1)CN1CN2Cc2cc(Cl)ccc21,-2.91445019950784
CHEMBL2272997,0,C[C@H](c1ccc(Cl)nc1)N1CCN/C1=N\[N+](=O)[O-],-1.21650075710653
CHEMBL2281491,0,O=c1cc(/C=C/c2ccc3c(c2)OCO3)oc2ccccc12,-1.30970659692505
CHEMBL2287147,0,COC(=O)C(=Cc1ccc(OC)c(OC)c1)C(=O)OC,-1.36588170540025
CHEMBL2288165,0,CCO/N=C(\C#N)C(=O)NC1=NOC(C)C1,-0.682044301842807
CHEMBL228825,0,Cc1cc(CCCCN)sc1CCCCCCCCN,-3.41128288636341
CHEMBL2288607,0,CC(C)(C)c1cnc(C(=O)Nc2cccc(O)c2)cn1,-1.62031335119769
CHEMBL2289331,0,COc1cc(OC)nc(Oc2cc(N)ccc2C(=O)O)n1,-2.27870790951589
CHEMBL2289533,0,CC(C)(C)S(=O)(=O)c1cccc(OS(C)(=O)=O)n1,-1.6368888576955
CHEMBL2289650,0,CC(C)/C=C(\c1ccccc1)c1cccnc1,-2.39872542443342
CHEMBL229669,0,NCCCCc1ccc(CCOCCOCCN)s1,-3.24006697709418
CHEMBL231115,0,CN1CCN(c2cc(-c3ccco3)oc(=O)c2C#N)CC1,-1.26046744956319
CHEMBL2324049,0,Clc1ccc(C2=NOC(CCc3ccccc3)C2)cc1,-2.05741514079504
CHEMBL2324190,0,Fc1ccc(CNC23CC4CC(CC(C4)C2)C3)cc1,-2.48276109995921
CHEMBL2331572,0,CCCCCCN(C)C(=O)n1ccc(=O)[nH]c1=O,-1.96948913899643
CHEMBL2333965,0,NS(=O)(=O)c1ccc2c(c1)CCCN2,-2.36769281381734
CHEMBL2335579,0,CC(C)c1ccc2c(c1)OC1(OC(=O)c3ccccc31)C2=O,-1.30521716252044
CHEMBL2336355,0,COc1ccccc1NC(=O)/C=C/c1ccccc1,-1.6256543353927
CHEMBL23399,0,O=C(O)c1cc2c(OCc3ccccc3)cccc2[nH]1,-1.88179848177534
CHEMBL235653,0,O=C(/C=C/c1ccc(Cl)cc1Br)NO,-1.57802688373011
CHEMBL236647,0,COC(=O)C(=Cc1cn[nH]c(=O)c1)C(=O)OC,-0.648024264554074
CHEMBL23762,0,Oc1ccc2c(c1)CC[C@H]1c3ccc(O)cc3CC[C@@H]21,-3.49496007378918
CHEMBL2377492,0,C1CCN(c2nc3nnnc(N4CCCC4)c3s2)C1,-1.9944432084325
CHEMBL238590,0,OCc1ccc(Oc2ccccc2)c(O)c1,-2.95122852461332
CHEMBL2386518,0,CC1=C2C[C@H]3[C@H](CC[C@]3(C)O)[C@@](C)(O)C[C@]2(O)OC1=O,-2.04498040092335
CHEMBL2387321,0,Cc1cn([C@@H]2SC[C@@](C)(O)[C@H]2O)c(=O)[nH]c1=O,-2.15576238823928
CHEMBL238798,0,Cc1nc2ccc(Cl)cc2c(O)c1CN1CCCC1,-2.01138288237743
CHEMBL239184,0,CC[C@]1(CO)O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O,-2.25568682591984
CHEMBL2397899,0,CCCc1ccc2c(c1)C[C@@H]1CNCCN1C2=O,-2.1774555941112
CHEMBL2402885,0,O=c1c(Cc2ccc(F)cc2)coc2ccccc12,-1.69108856581468
CHEMBL2403808,0,NCc1ccc(-c2ccccc2OC(F)(F)F)cc1,-2.49233576372965
CHEMBL240536,0,COC(=O)C(C)n1c(C)cc2c1CC(C)(C)CC2=O,-2.7869612092172
CHEMBL2407831,0,Cc1c(OCc2ccccc2)c(=O)ccn1C,-2.99737340298855
CHEMBL2414061,0,Nc1cccc2c(=O)[nH]c(Cc3ccccc3)cc12,-2.12470430527725
CHEMBL241454,0,O=C(O)c1ccc(Oc2ccccc2)c(O)c1,-1.85090929024163
CHEMBL24161,0,C=CCN1C[C@H]2c3c(cccc3OC)CC[C@H]21,-3.26817957094401
CHEMBL2417625,0,CC(c1ccc(-c2ccsc2)nc1)n1ccnc1,-2.23233805095722
CHEMBL2418071,0,Cc1ccc(-c2nc3[nH]c(=S)[nH]c(=O)n3n2)cc1,-2.04238139842097
CHEMBL2419467,0,NCCc1cc2c(o1)c(N)nc1ccccc12,-2.39838737020408
CHEMBL2419894,0,O=c1[nH]c(-c2ccc(C(F)(F)F)cc2)nc2c1CCOC2,-1.49062092739284
CHEMBL2419940,0,O=c1cc(-c2ccc3ccccc3c2)oc2cc(O)ccc12,-1.44756947244049
CHEMBL242039,0,CCSC(=S)SCC(=O)c1ccc(OC)cc1,-1.47932760425663
CHEMBL2420945,0,O=C(O)c1cccc(N2CCC(O)CC2)c1C(=O)O,-1.49470339890775
CHEMBL242202,0,Cc1ccc(-n2cc3c(n2)c(=O)[nH]c2ccccc23)cc1,-1.94063287847826
CHEMBL2424783,0,O=Cc1cc(Cc2ccccc2Cl)cc([N+](=O)[O-])c1O,-0.33415046730602
CHEMBL2425323,0,N#CC#Cc1cc(F)c(Cl)nc1Cl,-1.0854019486948
CHEMBL2426135,0,OC(CNC1CC1)COc1ccccc1-c1ccccc1,-2.62031620602931
CHEMBL242945,0,CSc1ccc(C(O)CC(=O)c2ccccc2O)cc1,-1.48780010692626
CHEMBL2429956,0,CCOc1ccc(OC)cc1C(=O)/C=C/c1ccccc1,-1.22751051595469
CHEMBL2431866,0,Cn1cccc1C(=O)NCc1ncc(C(=O)NO)s1,-1.53555491789016
CHEMBL2431998,0,C[C@@H](NC(=O)c1csc2nc[nH]c(=O)c12)c1ccccc1,-2.04477094259834
CHEMBL2432059,0,CN(CCc1ccccn1)[C@H]1C2C3CC4C5C3CC2C5C41,-2.66722104658316
CHEMBL2435479,0,Cc1ccc(-c2cc(/C(C#N)=C/N(C)C)n[nH]2)cc1,-2.55538431691245
CHEMBL2436993,0,CN(C)c1ccc(N)c2nc[nH]c(=O)c12,-2.22707156044829
CHEMBL2441365,0,Oc1ccccc1Nc1nc(-c2ccccn2)cs1,-2.20038462679159
CHEMBL24459,0,O=c1c(-c2ccc(F)c(F)c2)coc2cc(O)cc(O)c12,-1.68772905319114
CHEMBL244833,0,CC[C@H](O)[C@@H](C)C(=O)SCCNC(C)=O,-2.24349998193617
CHEMBL2448861,0,Nc1cc(-c2ccccc2)nc2ccc(Cl)cc12,-2.01101502919186
CHEMBL244895,0,CC1CCCN1c1ccc2[nH]c(=O)cc(C(F)(F)F)c2c1,-1.46639183148343
CHEMBL244940,0,O=C(c1ccccc1)n1ccc([N+](=O)[O-])n1,-0.354484113952422
CHEMBL245863,0,CC(=O)Oc1ccccc1C(=O)OCCO[N+](=O)[O-],-1.26159324171377
CHEMBL246147,0,CC(O)C(NC(=O)CP(=O)(O)O)C(=O)O,-2.47772004149158
CHEMBL247138,0,COc1cccc2[nH]c3c(c12)CCNC3C(=O)O,-2.9559509493599
CHEMBL247833,0,COc1ccc(-c2csc(NN=C3CCCC3)n2)cc1,-2.72222557290685
CHEMBL249073,0,CNc1nc2cc(C)sc2n2c(C)cnc12,-2.58025760419538
CHEMBL24955,0,CN1C(=O)CC[C@@H]2c3ccc(Cl)cc3CC[C@H]21,-2.96399807553156
CHEMBL249610,0,Cc1[nH]nc2c1c(=O)[nH]c1cc(Cl)ccc12,-2.41701476398761
CHEMBL250062,0,Nc1nccc(-c2cc3c(n2CCF)CCNC3=O)n1,-2.09685535488318
CHEMBL250666,0,CN(C)c1ccc(-c2nc3ccc([N+](=O)[O-])cc3n2O)cc1,-0.525343944700218
CHEMBL250732,0,CC(=O)N(O)C/C=C(/c1ccsc1)P(=O)(O)O,-2.02257946856417
CHEMBL250831,0,CCCN1CCOC(c2cccc(NS(C)(=O)=O)c2)C1,-1.94538620360354
CHEMBL251377,0,CN(C)CC1CC1c1c[nH]c2ncccc12,-2.48536876632387
CHEMBL252528,0,C=CCOc1ccc(CNc2cccc(C(=O)O)c2)cc1,-1.92113779270883
CHEMBL252724,0,Cn1c(-c2ccncc2)cc2c1CCNC2=O,-2.27376703791729
CHEMBL25472,0,CC1=CC(=Nn2cccc2)C=C(C)C1=O,-0.439593462572354
CHEMBL25587,0,Brc1cccc(SC2CN3CCC2CC3)c1,-2.68125896840791
CHEMBL256034,0,CC(=O)N1CCN(C(=O)c2ccccc2)C(=O)C1,-1.54535854580695
CHEMBL258092,0,CC(C)(C)NC(=S)N/N=C/C=C/c1ccc([N+](=O)[O-])o1,0.130845011828899
CHEMBL258880,0,CSc1ncnc2c1ncn2C1CCCCO1,-2.143557398843
CHEMBL261016,0,C=C[C@@](C)(/C=C/c1ccc(OC)c(O)c1)CCC=C(C)C,-2.61409931150537
CHEMBL262615,0,CCOc1ccc(/C=C2/SC(=O)N(CCN)C2=O)cc1,-1.17535890540344
CHEMBL265185,0,CS(=O)(=O)c1ccccc1C#Cc1cccnc1,-1.60712554473908
CHEMBL265451,0,NC1CCN(c2ncnc3[nH]ncc23)CC1,-2.37641356989291
CHEMBL267108,0,CCCC/N=C(\N)c1nnc(-c2ccccc2C)s1,-1.67236351560139
CHEMBL268088,0,CC1(C)N=C(N)N=C(N)N1c1cccc(Br)c1,-2.82633143103189
CHEMBL268166,0,CN1C(=O)c2cccnc2NC1c1ccco1,-1.87459347435163
CHEMBL268275,0,C/C=C(\NC(=O)c1c(Cl)cccc1Cl)C(=O)O,-2.11652208608876
CHEMBL271681,0,CO[C@@H]1C=C(F)[C@H](n2cnc3c(N)ncnc32)O1,-2.90179942854975
CHEMBL27301,0,Nc1ncnc2c1ncn2OCC/C=C/P(=O)(O)O,-2.68894738721405
CHEMBL27313,0,CCCN(CCC)C1CCc2cccc(C(N)=O)c2C1,-2.29100997208997
CHEMBL275600,0,CCCN(CCC)CCc1ccc(O)c2[nH]c(O)nc12,-3.50136717687348
CHEMBL276732,0,CN(C)C(=S)c1cccc(-c2ccccn2)n1,-1.62804866280843
CHEMBL278640,0,COc1cccc(-c2n[nH]c(-c3cc(Cl)ccc3C)n2)c1,-2.26970702043646
CHEMBL280135,0,O=C(O)CC1[C@H](C(=O)O)CN[C@H]1C(=O)O,-2.17391595213301
CHEMBL280143,0,CCN(CC)C(=O)N1C[C@H](N)[C@H](C(=O)O)C1,-3.45224799200629
CHEMBL282136,0,Cc1cncc2c1CN[C@@H]1CCc3cc(O)c(O)cc3[C@@H]21,-2.79984961343361
CHEMBL282220,0,CN(C/C=C/C1CC=CCC1)Cc1cccc2ccccc12,-2.34112512150667
CHEMBL282847,0,CCc1nc(O)nc2cc(OC)c(OC)cc12,-1.75911283985101
CHEMBL284591,0,O=P(O)(O)C(CCc1ccccc1)P(=O)(O)O,-2.41418437434678
CHEMBL284860,0,C=CCn1cnc2c1c(=O)n(CCC)c(=O)n2CCC,-2.45102650317931
CHEMBL286318,0,CC12Cc3ccccc3[C@H](Cc3ccccc31)N2,-3.09856649035113
CHEMBL297440,0,CC1=NN=C(c2ccc(N)cc2)c2cc3c(cc2C1)COC3,-2.17815722365112
CHEMBL302413,0,O=C(O)CCC(C(=O)O)P(=O)(O)O,-2.66131884183511
CHEMBL3039622,0,NCc1ccc(-c2cccc(Cl)c2)cc1,-2.33987258177949
CHEMBL3039803,0,CCN1CCCC1C(=O)Nc1ccccc1C,-2.97313020918887
CHEMBL3040786,0,CCCCCCCCc1ccc(CO[C@@H]2CCNC2)cc1,-3.02280858448455
CHEMBL304529,0,O=C1NC(=S)S/C1=C\c1ccccc1C(=O)O,-0.908407853183153
CHEMBL306663,0,O=C(O)C(CCC1CCCNCC1)c1c[nH]cn1,-2.98360564461171
CHEMBL3085393,0,CNc1nc(N2CC[C@H](NC)C2)nc2ccc(Cl)cc12,-2.13198791523529
CHEMBL3085896,0,O=S(=O)(Nc1ccc2[nH]ncc2c1)c1ccc(F)cc1,-1.81124239393788
CHEMBL3099734,0,O=C1/C(=C\c2cccnc2)C(c2ccccc2)n2cccc21,-1.18502239785294
CHEMBL3109823,0,COc1cccc(C(=O)NCCN(C)C)c1,-2.25067041272126
CHEMBL3113638,0,O=C(O)c1cc2cc([N+](=O)[O-])ccc2oc1=O,-0.754742069409049
CHEMBL31157,0,CCC(C)c1nc(NCc2ccccc2)c2sccc2n1,-2.31536426234825
CHEMBL3120653,0,CC1=CC[C@H]2C(C)=CC[C@@H](C(C)C)[C@@H]2C1,-4.10613019793538
CHEMBL3127127,0,CC(C)(C)COc1ccc(-c2cc(=O)[nH]c(N)n2)cc1,-1.98968123961469
CHEMBL313227,0,CC[C@@H]1C(=O)SC[C@@H]1Cc1cncn1C,-2.59625536851536
CHEMBL313301,0,CN(C)CCc1c[nH]c(-c2cccc(Br)c2)n1,-2.3245272930278
CHEMBL31382,0,Cc1nn(C)c(N)c1C(=O)c1cccs1,-1.55827489659934
CHEMBL314336,0,CCOc1ccc(CC2SC(=O)NC2=O)cc1,-2.36553928877773
CHEMBL316763,0,CN(C)CC(c1ccccc1O)C1(O)CCCCC1,-3.16775014186487
CHEMBL3189476,0,COc1ccccc1/N=C1/CCC(O)=C1C,-3.32868291905069
CHEMBL3189564,0,Cc1cc(C(=O)N/N=C/C=C/c2ccc3c(c2)OCO3)[nH]n1,-1.66368355837142
CHEMBL3189825,0,NC(=O)N/N=C/c1c(F)c(F)c(F)c(F)c1F,-1.75808392636089
CHEMBL3190037,0,O=C(NCc1ccccn1)/C(=N/O)c1ccccc1,-1.69958967129453
CHEMBL3191458,0,CC(C)(C)c1nnc(N/N=C/c2ccccc2)n(N)c1=O,-1.78852267151433
CHEMBL3191791,0,COC(=O)c1ccc(/C=N/n2cnnc2)cc1,-1.25203873172994
CHEMBL3193712,0,C=CCNC(=S)/N=c1/ccccn1C,-2.04480040081899
CHEMBL3193988,0,O/N=C/c1ccc2cccc(OCc3ccccc3)c2n1,-1.48545416368179
CHEMBL3195423,0,CC(=O)/C(=N\Nc1ccc(C)cc1)Sc1nncn1C,-1.25575069308582
CHEMBL3195439,0,C/C(=N\NC(=O)c1nonc1N)c1cccs1,-1.34485125120168
CHEMBL3195599,0,CCO/C(O)=C(/C)C1=NC(C)(C)Cc2ccccc21,-2.03291621284634
CHEMBL3195875,0,CCc1ccc(/C(C)=N/Nc2cc(Cl)nc(C)n2)cc1,-2.21494528487876
CHEMBL3196180,0,CSc1ccc(/C=N/n2nnnc2N)cc1,-1.56508398010004
CHEMBL3196453,0,C/C(=N\OCc1ccc(C)cc1)c1ccc(CC#N)s1,-2.06794663811198
CHEMBL3196913,0,O=C(Cc1cc(O)n[nH]1)N/N=C/c1ccccc1Cl,-1.82405011982273
CHEMBL3197038,0,Cc1nc(O)nc(O)c1/C=N/NC(=O)[C@H](C)N,-2.1322690156071
CHEMBL3197209,0,CCN(CC)c1ccc(/C=N/n2nnnc2N)c(O)c1,-2.02893407762668
CHEMBL3197265,0,Cc1ccccc1C(=O)N/N=C/c1ccsc1C,-2.27887881843172
CHEMBL3197781,0,C/C(Cn1cnc([N+](=O)[O-])n1)=N\NC(=O)c1ccccc1,-0.29176859391237
CHEMBL3197802,0,COc1ccc(OC)c2c1s/c(=N\C(=O)C1CC1)n2C,-2.30132405178701
CHEMBL3197953,0,CC1(C)CC(=O)C(/C=N/Cc2ccccn2)=C(O)C1,-1.98487310966816
CHEMBL320533,0,CCOC(OCC)P(=O)(O)C[C@@H](O)CN,-2.87062700239496
CHEMBL3207390,0,C/C(CC(=O)Nc1ccccn1)=N\NC(=O)c1ccccc1,-1.72675191401923
CHEMBL3207949,0,C/C(=N/Oc1nc(C)cc(C)n1)c1ccc(F)cc1,-2.19583023781852
CHEMBL3208058,0,CC/C(=N\O)c1ccc(OC)c(OC)c1,-2.36711128745292
CHEMBL3209249,0,CC(=O)Nc1ccc(/C=N/N2CCCCC2)cc1,-2.29421366108952
CHEMBL3209457,0,CCN(CC)c1ccc(/C=N/c2ccccc2C)c(O)c1,-2.31888522136551
CHEMBL3209658,0,Cc1ccsc1/C=N/NC(=O)Cc1ccc(Cl)cc1,-2.17446840604472
CHEMBL320996,0,Cc1cc(N)ccc1-c1nc2ccccc2s1,-2.11613821737489
CHEMBL3210542,0,CC1(C)CC(=O)C(/C=N/c2ccc3c[nH]nc3c2)=C(O)C1,-1.81179606149562
CHEMBL3211623,0,CC(C)(C)c1cc(/C=N/O)cc(C(C)(C)C)c1O,-2.38468346725624
CHEMBL3211876,0,C/C(=N\NC(=O)CC1(C)OCCO1)c1cccs1,-1.9643511766407
CHEMBL3213665,0,C/C(=N\Nc1ccc(Cl)cc1)c1ccccn1,-2.07483499918366
CHEMBL3214244,0,O=S(=O)(N/N=C\C=C\c1ccccc1)c1ccccc1,-1.55976139415399
CHEMBL3214291,0,C=CCn1c(C)cs/c1=N\c1ccc(C(C)=O)cc1,-1.93371577579328
CHEMBL3218439,0,CC(C)Cc1oc(O)nc1-c1ccc(P(=O)(O)O)o1,-2.04873141058011
CHEMBL3218792,0,O=c1oc(Oc2ccc(O)cc2)nn1-c1ccccc1,-3.24583455726141
CHEMBL3219808,0,COc1ccc2c(c1)C1=C(C)C(=O)OC1CC2,-1.71427413620714
CHEMBL3221360,0,C=CCCCCC(=O)N[C@H]1CN(C(=O)CCCC)C1=O,-2.18436065423333
CHEMBL3221826,0,CC(C)c1cc2c([nH]c(=O)n2Cc2ccccc2)c(N)n1,-3.09056201077743
CHEMBL3221999,0,CC(=O)N[C@H]1C[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,-3.09406067494688
CHEMBL3222142,0,N#Cc1ccc2c(c1)CCc1ccccc1N2,-2.40461378801301
CHEMBL3222166,0,c1ccc(-c2ccc3oc(NC4CCCCC4)nc3c2)cc1,-2.57060095718855
CHEMBL322633,0,C[C@@H]([C@@H](O)c1ccc(O)cc1)N1CCCCC1,-3.10137033371254
CHEMBL3228677,0,CCCCCn1cnc(N)c2ncnc1-2,-2.27177172852763
CHEMBL3228685,0,CN1CCC23CCCCC2C1Cc1ccccc13,-3.22269136642201
CHEMBL3230882,0,COc1ccc2onc(CS(N)(=O)=O)c2c1,-1.85616238777413
CHEMBL3234668,0,CCCc1cc(O)cc(O)c1C(=O)OC,-2.30358848272449
CHEMBL3235364,0,C[C@H]1[C@@H]2[C@@H]3[C@@H]4C[C@@]1(O)OC(=O)[C@]42CCCC3(C)C,-2.81871244996437
CHEMBL3237812,0,O=C(O)c1ccccc1-c1cc2ccccc2oc1=O,-1.46283493299659
CHEMBL32386,0,CSCSc1nc(O)c(C)c(Cc2ccccc2)n1,-2.08961145976478
CHEMBL3244702,0,COc1ncnc2c1nnn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,-1.61512814306073
CHEMBL3245951,0,N#CCc1c(C(N)=O)ncn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,-2.68616077274855
CHEMBL3246238,0,CN1C(=O)C2CCCN2C(=O)c2ccccc21,-2.19068095647699
CHEMBL3246448,0,CNc1ncnc2c1ncn2C(=O)NC(C)(C)C,-2.09955487364933
CHEMBL3246517,0,NC(Cc1cccc(O)c1)c1ccccc1,-3.30904411259322
CHEMBL3247510,0,ClCCN(CCCl)c1cccc2ccccc12,-2.24634438702809
CHEMBL3248625,0,COc1ccc(Cl)c2c1CCC(CN1CCCC1)=C2,-2.41217015690562
CHEMBL3248745,0,CC(=O)Oc1ccc2c(=O)cc(C(N)=O)oc2c1,-1.16541591954737
CHEMBL3248960,0,N#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]c1=O,-1.53875421353367
CHEMBL3250583,0,C/C(=N\NC(=S)Nc1ccccn1)c1ccncc1,-1.63297667883044
CHEMBL3250715,0,CN1CCC(OCc2ccccc2)(c2ccccc2)CC1,-3.14258006017265
CHEMBL3250890,0,Cc1c[nH]c(=O)n(C[C@H](O)CO)c1=O,-2.09767107189636
CHEMBL3250913,0,O=c1ccn(CC[C@H](O)CO)c(=O)[nH]1,-1.96866607346953
CHEMBL3250987,0,C/C(=N/NC(=S)N1CCCC(C)C1)c1ccccn1,-1.93523694787166
CHEMBL3251994,0,O=C(O)Cc1ccc2c(c1)C(=O)c1sccc1CS2,-1.21719374684557
CHEMBL32597,0,CCCCOc1ccc(C2CNC(=O)C2)cc1,-3.36528082668669
CHEMBL3265339,0,CCCN(CCN(C)C)c1ccccn1,-2.93201860892785
CHEMBL326915,0,O=C(O)c1ccc(-c2cccc([N+](=O)[O-])c2)cc1,-0.450140867494011
CHEMBL3273589,0,Cc1cccc(OCC(=O)COc2cccc(C)c2)c1,-1.96332680475421
CHEMBL3273882,0,Cc1oc2c([N+](=O)[O-])cccc2c1C(N)=O,-0.43644333148651
CHEMBL3274512,0,CC1(C)Cc2cc(CCCC(=O)O)cc(Cl)c2O1,-3.25062373303207
CHEMBL3274991,0,CN1CCC(OC(=O)c2ccoc2)CC1,-2.33879740223779
CHEMBL3275071,0,CC(=O)NCc1cc(C)ccc1OCC(O)CNC(C)C,-3.1395381443228
CHEMBL3277533,0,Cc1cc(O)cc(C)c1N=C1NCCN1,-3.16734538931571
CHEMBL3278256,0,CC(=O)N1CCC(O)(CCC(C)(C)O)CC1,-3.13739657883765
CHEMBL3278406,0,NCCN[C@@H](c1ccccc1)[C@@H](O)c1ccccc1,-3.28528658323181
CHEMBL3286799,0,C[C@@H]1C[C@@H]2O[C@H](C1)CN2C(=O)OC(C)(C)C,-3.26150768922501
CHEMBL3286992,0,O=C1NCCCn2c1cc1cc(F)cc(-c3ccccc3)c12,-2.00456232037675
CHEMBL3287857,0,O=c1cc([C@H]2CCN[C@@H](Cc3ccc(F)cc3)C2)o[nH]1,-3.14593855260641
CHEMBL3288598,0,C=CCOc1cccc2c1C(=O)C=CC2=O,-0.251135891943115
CHEMBL3289706,0,COc1ccc(-n2cnc(C#N)c2N)cc1,-3.43347817264238
CHEMBL3290432,0,N=C(N)Nc1ccc(C(=O)c2cccc(NC(=N)N)c2)cc1,-1.6377622063097
CHEMBL3290544,0,COC(=O)c1cc2c(OC)cccc2[nH]1,-2.07155409573623
CHEMBL3290794,0,COc1cc(OC)c2nc(N)c3ccccc3c2c1,-2.47776823886382
CHEMBL330830,0,CNC(=O)[C@H](Cc1ccccc1)CN(O)C(C)=O,-3.36897547187541
CHEMBL331210,0,CC(=O)O[C@@H]1CC(=O)N1C(=O)NCc1ccccc1,-2.61960973022679
CHEMBL331562,0,COc1cc(OC)c2c(n1)C(=O)c1nccc3ccnc-2c13,-0.372217674495726
CHEMBL3318804,0,Nc1nc(N)c2c(CCc3ccccc3)c[nH]c2n1,-3.32039394873895
CHEMBL3318865,0,Nc1ncc(-c2cccnc2)c(C2CC2)n1,-2.55392048165991
CHEMBL3322067,0,CCc1ccc(C2NC(=O)c3ccccc3N2)s1,-2.07078680831334
CHEMBL3325708,0,Cc1cccc(-n2nc(C)c3c2CC(C)(C)CC3=O)c1C,-2.46705719266001
CHEMBL3330412,0,N#Cc1ccc2c(/C=C/c3ccncc3)n[nH]c2c1,-1.62153444076299
CHEMBL3330527,0,COc1ccc2cc(-c3ccc(O)cc3)ccc2c1,-2.41035096536302
CHEMBL333142,0,C=CCN/C(S)=N/N=C(\C)c1cnccn1,-1.57646228167903
CHEMBL3335325,0,CCCCCCCCCCCCCC(=O)NCCCCN,-3.19035368501826
CHEMBL3337603,0,CC1=CC(C)(C)N=C(Nc2nc(C)c3cc(C)ccc3n2)N1,-1.81919243078975
CHEMBL333810,0,CC(=O)NCCCc1cccc2nc(C)oc12,-2.88083991370837
CHEMBL3339208,0,O=C(C(=O)c1c[nH]c2ccccc12)c1c[nH]c2ccccc12,-1.06377581013139
CHEMBL334927,0,CCCOc1nc(CC23CCCC[C@H]2O3)cc(=O)n1C,-2.37779973475008
CHEMBL3359636,0,CC(=O)c1ccc(Sc2ccncc2)c([N+](=O)[O-])c1,-0.4376269180376
CHEMBL3359859,0,COc1cccc2cc(-c3ccc(F)cc3)c(=O)oc12,-1.63250370856753
